id,person_id,movie_id,rate
37513,239,95,"(239, 0.89, array([1], dtype=int64))"
37514,239,146,"(239, 0.89, array([1], dtype=int64))"
37515,239,147,"(239, 0.89, array([1], dtype=int64))"
37516,239,89,"(239, 0.89, array([1], dtype=int64))"
37517,239,88,"(239, 0.89, array([1], dtype=int64))"
37518,239,30,"(239, 0.89, array([1], dtype=int64))"
37519,239,33,"(239, 0.89, array([1], dtype=int64))"
37520,239,39,"(239, 0.89, array([1], dtype=int64))"
37521,239,99,"(239, 0.89, array([1], dtype=int64))"
37522,239,167,"(239, 0.89, array([1], dtype=int64))"
37523,239,107,"(239, 0.89, array([1], dtype=int64))"
37524,239,45,"(239, 0.89, array([1], dtype=int64))"
37525,239,189,"(239, 0.89, array([1], dtype=int64))"
37526,239,123,"(239, 0.89, array([1], dtype=int64))"
37527,239,122,"(239, 0.89, array([1], dtype=int64))"
37528,239,121,"(239, 0.89, array([1], dtype=int64))"
37529,239,181,"(239, 0.89, array([1], dtype=int64))"
37530,239,120,"(239, 0.89, array([1], dtype=int64))"
37531,712,68,"(712, 0.17, array([3], dtype=int64))"
37532,712,2,"(712, 0.17, array([4], dtype=int64))"
37533,712,70,"(712, 0.17, array([5], dtype=int64))"
37534,712,3,"(712, 0.17, array([1], dtype=int64))"
37535,712,5,"(712, 0.17, array([4], dtype=int64))"
37536,712,200,"(712, 0.17, array([1], dtype=int64))"
37537,712,79,"(712, 0.17, array([5], dtype=int64))"
37538,712,72,"(712, 0.17, array([1], dtype=int64))"
37539,712,134,"(712, 0.17, array([5], dtype=int64))"
37540,712,17,"(712, 0.17, array([2], dtype=int64))"
37541,712,86,"(712, 0.17, array([4], dtype=int64))"
37542,712,81,"(712, 0.17, array([1], dtype=int64))"
37543,712,20,"(712, 0.17, array([4], dtype=int64))"
37544,712,145,"(712, 0.17, array([1], dtype=int64))"
37545,712,148,"(712, 0.17, array([4], dtype=int64))"
37546,712,89,"(712, 0.17, array([4], dtype=int64))"
37547,712,102,"(712, 0.17, array([1], dtype=int64))"
37548,712,103,"(712, 0.17, array([1], dtype=int64))"
37549,712,35,"(712, 0.17, array([4], dtype=int64))"
37550,712,101,"(712, 0.17, array([1], dtype=int64))"
37551,712,98,"(712, 0.17, array([4], dtype=int64))"
37552,712,108,"(712, 0.17, array([4], dtype=int64))"
37553,712,167,"(712, 0.17, array([2], dtype=int64))"
37554,712,51,"(712, 0.17, array([1], dtype=int64))"
37555,712,115,"(712, 0.17, array([3], dtype=int64))"
37556,712,176,"(712, 0.17, array([3], dtype=int64))"
37557,712,56,"(712, 0.17, array([1], dtype=int64))"
37558,712,122,"(712, 0.17, array([1], dtype=int64))"
37559,712,180,"(712, 0.17, array([1], dtype=int64))"
37560,712,181,"(712, 0.17, array([3], dtype=int64))"
37561,1186,70,"(1186, 0.17, array([3], dtype=int64))"
37562,1186,67,"(1186, 0.17, array([3], dtype=int64))"
37563,1186,128,"(1186, 0.17, array([4], dtype=int64))"
37564,1186,199,"(1186, 0.17, array([3], dtype=int64))"
37565,1186,73,"(1186, 0.17, array([3], dtype=int64))"
37566,1186,135,"(1186, 0.17, array([4], dtype=int64))"
37567,1186,153,"(1186, 0.17, array([3], dtype=int64))"
37568,1186,19,"(1186, 0.17, array([3], dtype=int64))"
37569,1186,18,"(1186, 0.17, array([3], dtype=int64))"
37570,1186,80,"(1186, 0.17, array([4], dtype=int64))"
37571,1186,23,"(1186, 0.17, array([4], dtype=int64))"
37572,1186,22,"(1186, 0.17, array([3], dtype=int64))"
37573,1186,95,"(1186, 0.17, array([4], dtype=int64))"
37574,1186,31,"(1186, 0.17, array([3], dtype=int64))"
37575,1186,32,"(1186, 0.17, array([4], dtype=int64))"
37576,1186,169,"(1186, 0.17, array([3], dtype=int64))"
37577,1186,101,"(1186, 0.17, array([3], dtype=int64))"
37578,1186,38,"(1186, 0.17, array([3], dtype=int64))"
37579,1186,174,"(1186, 0.17, array([3], dtype=int64))"
37580,1186,37,"(1186, 0.17, array([3], dtype=int64))"
37581,1186,43,"(1186, 0.17, array([3], dtype=int64))"
37582,1186,160,"(1186, 0.17, array([3], dtype=int64))"
37583,1186,109,"(1186, 0.17, array([3], dtype=int64))"
37584,1186,107,"(1186, 0.17, array([2], dtype=int64))"
37585,1186,47,"(1186, 0.17, array([3], dtype=int64))"
37586,1186,105,"(1186, 0.17, array([3], dtype=int64))"
37587,1186,119,"(1186, 0.17, array([3], dtype=int64))"
37588,1186,118,"(1186, 0.17, array([4], dtype=int64))"
37589,1186,112,"(1186, 0.17, array([3], dtype=int64))"
37590,1186,123,"(1186, 0.17, array([4], dtype=int64))"
37591,1184,138,"(1184, 0.44, array([2], dtype=int64))"
37592,1184,3,"(1184, 0.44, array([2], dtype=int64))"
37593,1184,64,"(1184, 0.44, array([2], dtype=int64))"
37594,1184,200,"(1184, 0.44, array([2], dtype=int64))"
37595,1184,6,"(1184, 0.44, array([2], dtype=int64))"
37596,1184,7,"(1184, 0.44, array([2], dtype=int64))"
37597,1184,142,"(1184, 0.44, array([2], dtype=int64))"
37598,1184,9,"(1184, 0.44, array([2], dtype=int64))"
37599,1184,131,"(1184, 0.44, array([2], dtype=int64))"
37600,1184,198,"(1184, 0.44, array([2], dtype=int64))"
37601,1184,133,"(1184, 0.44, array([2], dtype=int64))"
37602,1184,132,"(1184, 0.44, array([2], dtype=int64))"
37603,1184,16,"(1184, 0.44, array([2], dtype=int64))"
37604,1184,147,"(1184, 0.44, array([2], dtype=int64))"
37605,1184,29,"(1184, 0.44, array([2], dtype=int64))"
37606,1184,32,"(1184, 0.44, array([2], dtype=int64))"
37607,1184,175,"(1184, 0.44, array([4], dtype=int64))"
37608,1184,42,"(1184, 0.44, array([2], dtype=int64))"
37609,1184,162,"(1184, 0.44, array([2], dtype=int64))"
37610,1184,160,"(1184, 0.44, array([2], dtype=int64))"
37611,1184,167,"(1184, 0.44, array([2], dtype=int64))"
37612,1184,46,"(1184, 0.44, array([2], dtype=int64))"
37613,1184,47,"(1184, 0.44, array([4], dtype=int64))"
37614,1184,187,"(1184, 0.44, array([2], dtype=int64))"
37615,1184,53,"(1184, 0.44, array([2], dtype=int64))"
37616,1184,52,"(1184, 0.44, array([2], dtype=int64))"
37617,1184,59,"(1184, 0.44, array([2], dtype=int64))"
37618,1184,178,"(1184, 0.44, array([2], dtype=int64))"
37619,1184,177,"(1184, 0.44, array([2], dtype=int64))"
37620,1184,183,"(1184, 0.44, array([2], dtype=int64))"
37621,235,71,"(235, 0.56, array([3], dtype=int64))"
37622,235,200,"(235, 0.56, array([3], dtype=int64))"
37623,235,66,"(235, 0.56, array([3], dtype=int64))"
37624,235,67,"(235, 0.56, array([3], dtype=int64))"
37625,235,142,"(235, 0.56, array([3], dtype=int64))"
37626,235,10,"(235, 0.56, array([4], dtype=int64))"
37627,235,11,"(235, 0.56, array([3], dtype=int64))"
37628,235,130,"(235, 0.56, array([3], dtype=int64))"
37629,235,133,"(235, 0.56, array([3], dtype=int64))"
37630,235,72,"(235, 0.56, array([3], dtype=int64))"
37631,235,15,"(235, 0.56, array([3], dtype=int64))"
37632,235,16,"(235, 0.56, array([3], dtype=int64))"
37633,235,19,"(235, 0.56, array([3], dtype=int64))"
37634,235,94,"(235, 0.56, array([2], dtype=int64))"
37635,235,26,"(235, 0.56, array([3], dtype=int64))"
37636,235,90,"(235, 0.56, array([5], dtype=int64))"
37637,235,173,"(235, 0.56, array([3], dtype=int64))"
37638,235,36,"(235, 0.56, array([3], dtype=int64))"
37639,235,37,"(235, 0.56, array([3], dtype=int64))"
37640,235,97,"(235, 0.56, array([3], dtype=int64))"
37641,235,42,"(235, 0.56, array([3], dtype=int64))"
37642,235,110,"(235, 0.56, array([3], dtype=int64))"
37643,235,43,"(235, 0.56, array([3], dtype=int64))"
37644,235,40,"(235, 0.56, array([3], dtype=int64))"
37645,235,119,"(235, 0.56, array([3], dtype=int64))"
37646,235,118,"(235, 0.56, array([3], dtype=int64))"
37647,235,54,"(235, 0.56, array([3], dtype=int64))"
37648,235,125,"(235, 0.56, array([3], dtype=int64))"
37649,235,124,"(235, 0.56, array([4], dtype=int64))"
37650,235,120,"(235, 0.56, array([3], dtype=int64))"
37651,1665,68,"(1665, 0.67, array([3], dtype=int64))"
37652,1665,138,"(1665, 0.67, array([3], dtype=int64))"
37653,1665,64,"(1665, 0.67, array([4], dtype=int64))"
37654,1665,143,"(1665, 0.67, array([3], dtype=int64))"
37655,1665,142,"(1665, 0.67, array([3], dtype=int64))"
37656,1665,8,"(1665, 0.67, array([3], dtype=int64))"
37657,1665,128,"(1665, 0.67, array([3], dtype=int64))"
37658,1665,73,"(1665, 0.67, array([4], dtype=int64))"
37659,1665,192,"(1665, 0.67, array([3], dtype=int64))"
37660,1665,75,"(1665, 0.67, array([3], dtype=int64))"
37661,1665,153,"(1665, 0.67, array([3], dtype=int64))"
37662,1665,155,"(1665, 0.67, array([3], dtype=int64))"
37663,1665,81,"(1665, 0.67, array([3], dtype=int64))"
37664,1665,21,"(1665, 0.67, array([4], dtype=int64))"
37665,1665,157,"(1665, 0.67, array([3], dtype=int64))"
37666,1665,82,"(1665, 0.67, array([3], dtype=int64))"
37667,1665,92,"(1665, 0.67, array([4], dtype=int64))"
37668,1665,29,"(1665, 0.67, array([3], dtype=int64))"
37669,1665,88,"(1665, 0.67, array([3], dtype=int64))"
37670,1665,91,"(1665, 0.67, array([4], dtype=int64))"
37671,1665,34,"(1665, 0.67, array([3], dtype=int64))"
37672,1665,169,"(1665, 0.67, array([3], dtype=int64))"
37673,1665,32,"(1665, 0.67, array([3], dtype=int64))"
37674,1665,97,"(1665, 0.67, array([3], dtype=int64))"
37675,1665,43,"(1665, 0.67, array([3], dtype=int64))"
37676,1665,106,"(1665, 0.67, array([4], dtype=int64))"
37677,1665,46,"(1665, 0.67, array([4], dtype=int64))"
37678,1665,55,"(1665, 0.67, array([3], dtype=int64))"
37679,1665,113,"(1665, 0.67, array([3], dtype=int64))"
37680,1665,122,"(1665, 0.67, array([3], dtype=int64))"
37681,717,1,"(717, 0.17, array([1], dtype=int64))"
37682,717,64,"(717, 0.17, array([2], dtype=int64))"
37683,717,128,"(717, 0.17, array([3], dtype=int64))"
37684,717,78,"(717, 0.17, array([2], dtype=int64))"
37685,717,130,"(717, 0.17, array([3], dtype=int64))"
37686,717,14,"(717, 0.17, array([2], dtype=int64))"
37687,717,19,"(717, 0.17, array([2], dtype=int64))"
37688,717,20,"(717, 0.17, array([2], dtype=int64))"
37689,717,25,"(717, 0.17, array([2], dtype=int64))"
37690,717,24,"(717, 0.17, array([2], dtype=int64))"
37691,717,26,"(717, 0.17, array([1], dtype=int64))"
37692,717,149,"(717, 0.17, array([3], dtype=int64))"
37693,717,150,"(717, 0.17, array([3], dtype=int64))"
37694,717,102,"(717, 0.17, array([2], dtype=int64))"
37695,717,37,"(717, 0.17, array([2], dtype=int64))"
37696,717,172,"(717, 0.17, array([3], dtype=int64))"
37697,717,163,"(717, 0.17, array([3], dtype=int64))"
37698,717,162,"(717, 0.17, array([3], dtype=int64))"
37699,717,108,"(717, 0.17, array([1], dtype=int64))"
37700,717,41,"(717, 0.17, array([3], dtype=int64))"
37701,717,107,"(717, 0.17, array([2], dtype=int64))"
37702,717,104,"(717, 0.17, array([2], dtype=int64))"
37703,717,188,"(717, 0.17, array([2], dtype=int64))"
37704,717,53,"(717, 0.17, array([1], dtype=int64))"
37705,717,59,"(717, 0.17, array([3], dtype=int64))"
37706,717,126,"(717, 0.17, array([2], dtype=int64))"
37707,717,177,"(717, 0.17, array([2], dtype=int64))"
37708,717,182,"(717, 0.17, array([2], dtype=int64))"
37709,717,180,"(717, 0.17, array([1], dtype=int64))"
37710,717,121,"(717, 0.17, array([2], dtype=int64))"
37711,1191,70,"(1191, 0.94, array([2], dtype=int64))"
37712,1191,6,"(1191, 0.94, array([2], dtype=int64))"
37713,1191,129,"(1191, 0.94, array([2], dtype=int64))"
37714,1191,8,"(1191, 0.94, array([2], dtype=int64))"
37715,1191,192,"(1191, 0.94, array([2], dtype=int64))"
37716,1191,132,"(1191, 0.94, array([2], dtype=int64))"
37717,1191,14,"(1191, 0.94, array([2], dtype=int64))"
37718,1191,194,"(1191, 0.94, array([2], dtype=int64))"
37719,1191,85,"(1191, 0.94, array([2], dtype=int64))"
37720,1191,84,"(1191, 0.94, array([2], dtype=int64))"
37721,1191,20,"(1191, 0.94, array([2], dtype=int64))"
37722,1191,23,"(1191, 0.94, array([2], dtype=int64))"
37723,1191,27,"(1191, 0.94, array([2], dtype=int64))"
37724,1191,148,"(1191, 0.94, array([2], dtype=int64))"
37725,1191,89,"(1191, 0.94, array([2], dtype=int64))"
37726,1191,150,"(1191, 0.94, array([2], dtype=int64))"
37727,1191,169,"(1191, 0.94, array([2], dtype=int64))"
37728,1191,39,"(1191, 0.94, array([2], dtype=int64))"
37729,1191,161,"(1191, 0.94, array([2], dtype=int64))"
37730,1191,46,"(1191, 0.94, array([2], dtype=int64))"
37731,1191,165,"(1191, 0.94, array([2], dtype=int64))"
37732,1191,164,"(1191, 0.94, array([2], dtype=int64))"
37733,1191,190,"(1191, 0.94, array([2], dtype=int64))"
37734,1191,115,"(1191, 0.94, array([2], dtype=int64))"
37735,1191,113,"(1191, 0.94, array([2], dtype=int64))"
37736,1191,52,"(1191, 0.94, array([2], dtype=int64))"
37737,1191,182,"(1191, 0.94, array([2], dtype=int64))"
37738,1191,63,"(1191, 0.94, array([2], dtype=int64))"
37739,1191,183,"(1191, 0.94, array([2], dtype=int64))"
37740,1191,180,"(1191, 0.94, array([2], dtype=int64))"
37741,1664,139,"(1664, 0.28, array([4], dtype=int64))"
37742,1664,64,"(1664, 0.28, array([2], dtype=int64))"
37743,1664,65,"(1664, 0.28, array([2], dtype=int64))"
37744,1664,5,"(1664, 0.28, array([4], dtype=int64))"
37745,1664,140,"(1664, 0.28, array([4], dtype=int64))"
37746,1664,6,"(1664, 0.28, array([2], dtype=int64))"
37747,1664,7,"(1664, 0.28, array([2], dtype=int64))"
37748,1664,12,"(1664, 0.28, array([4], dtype=int64))"
37749,1664,15,"(1664, 0.28, array([2], dtype=int64))"
37750,1664,134,"(1664, 0.28, array([4], dtype=int64))"
37751,1664,20,"(1664, 0.28, array([2], dtype=int64))"
37752,1664,23,"(1664, 0.28, array([2], dtype=int64))"
37753,1664,25,"(1664, 0.28, array([2], dtype=int64))"
37754,1664,95,"(1664, 0.28, array([4], dtype=int64))"
37755,1664,94,"(1664, 0.28, array([4], dtype=int64))"
37756,1664,31,"(1664, 0.28, array([2], dtype=int64))"
37757,1664,102,"(1664, 0.28, array([2], dtype=int64))"
37758,1664,34,"(1664, 0.28, array([4], dtype=int64))"
37759,1664,98,"(1664, 0.28, array([2], dtype=int64))"
37760,1664,97,"(1664, 0.28, array([2], dtype=int64))"
37761,1664,107,"(1664, 0.28, array([2], dtype=int64))"
37762,1664,45,"(1664, 0.28, array([2], dtype=int64))"
37763,1664,51,"(1664, 0.28, array([2], dtype=int64))"
37764,1664,119,"(1664, 0.28, array([2], dtype=int64))"
37765,1664,117,"(1664, 0.28, array([4], dtype=int64))"
37766,1664,115,"(1664, 0.28, array([2], dtype=int64))"
37767,1664,113,"(1664, 0.28, array([2], dtype=int64))"
37768,1664,58,"(1664, 0.28, array([4], dtype=int64))"
37769,1664,123,"(1664, 0.28, array([4], dtype=int64))"
37770,1664,120,"(1664, 0.28, array([2], dtype=int64))"
37771,1667,71,"(1667, 0.5, array([3], dtype=int64))"
37772,1667,64,"(1667, 0.5, array([1], dtype=int64))"
37773,1667,76,"(1667, 0.5, array([3], dtype=int64))"
37774,1667,128,"(1667, 0.5, array([3], dtype=int64))"
37775,1667,79,"(1667, 0.5, array([3], dtype=int64))"
37776,1667,195,"(1667, 0.5, array([3], dtype=int64))"
37777,1667,74,"(1667, 0.5, array([3], dtype=int64))"
37778,1667,194,"(1667, 0.5, array([3], dtype=int64))"
37779,1667,16,"(1667, 0.5, array([3], dtype=int64))"
37780,1667,87,"(1667, 0.5, array([3], dtype=int64))"
37781,1667,80,"(1667, 0.5, array([3], dtype=int64))"
37782,1667,25,"(1667, 0.5, array([3], dtype=int64))"
37783,1667,146,"(1667, 0.5, array([2], dtype=int64))"
37784,1667,95,"(1667, 0.5, array([3], dtype=int64))"
37785,1667,88,"(1667, 0.5, array([3], dtype=int64))"
37786,1667,150,"(1667, 0.5, array([3], dtype=int64))"
37787,1667,151,"(1667, 0.5, array([3], dtype=int64))"
37788,1667,98,"(1667, 0.5, array([3], dtype=int64))"
37789,1667,99,"(1667, 0.5, array([3], dtype=int64))"
37790,1667,42,"(1667, 0.5, array([3], dtype=int64))"
37791,1667,104,"(1667, 0.5, array([3], dtype=int64))"
37792,1667,105,"(1667, 0.5, array([2], dtype=int64))"
37793,1667,186,"(1667, 0.5, array([3], dtype=int64))"
37794,1667,191,"(1667, 0.5, array([3], dtype=int64))"
37795,1667,52,"(1667, 0.5, array([3], dtype=int64))"
37796,1667,178,"(1667, 0.5, array([3], dtype=int64))"
37797,1667,58,"(1667, 0.5, array([2], dtype=int64))"
37798,1667,124,"(1667, 0.5, array([3], dtype=int64))"
37799,1667,63,"(1667, 0.5, array([2], dtype=int64))"
37800,1667,181,"(1667, 0.5, array([2], dtype=int64))"
37801,233,70,"(233, 0.89, array([5], dtype=int64))"
37802,233,4,"(233, 0.89, array([5], dtype=int64))"
37803,233,67,"(233, 0.89, array([5], dtype=int64))"
37804,233,77,"(233, 0.89, array([5], dtype=int64))"
37805,233,131,"(233, 0.89, array([5], dtype=int64))"
37806,233,72,"(233, 0.89, array([5], dtype=int64))"
37807,233,133,"(233, 0.89, array([5], dtype=int64))"
37808,233,192,"(233, 0.89, array([5], dtype=int64))"
37809,233,132,"(233, 0.89, array([5], dtype=int64))"
37810,233,74,"(233, 0.89, array([5], dtype=int64))"
37811,233,157,"(233, 0.89, array([5], dtype=int64))"
37812,233,20,"(233, 0.89, array([5], dtype=int64))"
37813,233,159,"(233, 0.89, array([5], dtype=int64))"
37814,233,146,"(233, 0.89, array([5], dtype=int64))"
37815,233,88,"(233, 0.89, array([5], dtype=int64))"
37816,233,150,"(233, 0.89, array([5], dtype=int64))"
37817,233,168,"(233, 0.89, array([5], dtype=int64))"
37818,233,175,"(233, 0.89, array([5], dtype=int64))"
37819,233,99,"(233, 0.89, array([5], dtype=int64))"
37820,233,163,"(233, 0.89, array([5], dtype=int64))"
37821,233,110,"(233, 0.89, array([5], dtype=int64))"
37822,233,111,"(233, 0.89, array([5], dtype=int64))"
37823,233,47,"(233, 0.89, array([5], dtype=int64))"
37824,233,117,"(233, 0.89, array([5], dtype=int64))"
37825,233,49,"(233, 0.89, array([5], dtype=int64))"
37826,233,48,"(233, 0.89, array([5], dtype=int64))"
37827,233,113,"(233, 0.89, array([5], dtype=int64))"
37828,233,112,"(233, 0.89, array([5], dtype=int64))"
37829,233,126,"(233, 0.89, array([5], dtype=int64))"
37830,233,63,"(233, 0.89, array([5], dtype=int64))"
37831,1677,138,"(1677, 0.39, array([5], dtype=int64))"
37832,1677,141,"(1677, 0.39, array([5], dtype=int64))"
37833,1677,65,"(1677, 0.39, array([5], dtype=int64))"
37834,1677,12,"(1677, 0.39, array([5], dtype=int64))"
37835,1677,132,"(1677, 0.39, array([5], dtype=int64))"
37836,1677,74,"(1677, 0.39, array([5], dtype=int64))"
37837,1677,135,"(1677, 0.39, array([5], dtype=int64))"
37838,1677,15,"(1677, 0.39, array([5], dtype=int64))"
37839,1677,194,"(1677, 0.39, array([5], dtype=int64))"
37840,1677,17,"(1677, 0.39, array([5], dtype=int64))"
37841,1677,19,"(1677, 0.39, array([5], dtype=int64))"
37842,1677,156,"(1677, 0.39, array([5], dtype=int64))"
37843,1677,83,"(1677, 0.39, array([5], dtype=int64))"
37844,1677,82,"(1677, 0.39, array([5], dtype=int64))"
37845,1677,159,"(1677, 0.39, array([5], dtype=int64))"
37846,1677,22,"(1677, 0.39, array([5], dtype=int64))"
37847,1677,144,"(1677, 0.39, array([5], dtype=int64))"
37848,1677,95,"(1677, 0.39, array([5], dtype=int64))"
37849,1677,101,"(1677, 0.39, array([5], dtype=int64))"
37850,1677,39,"(1677, 0.39, array([5], dtype=int64))"
37851,1677,43,"(1677, 0.39, array([5], dtype=int64))"
37852,1677,161,"(1677, 0.39, array([5], dtype=int64))"
37853,1677,106,"(1677, 0.39, array([5], dtype=int64))"
37854,1677,47,"(1677, 0.39, array([5], dtype=int64))"
37855,1677,117,"(1677, 0.39, array([5], dtype=int64))"
37856,1677,48,"(1677, 0.39, array([5], dtype=int64))"
37857,1677,115,"(1677, 0.39, array([5], dtype=int64))"
37858,1677,126,"(1677, 0.39, array([5], dtype=int64))"
37859,1677,125,"(1677, 0.39, array([5], dtype=int64))"
37860,1677,124,"(1677, 0.39, array([5], dtype=int64))"
37861,705,138,"(705, 0.22, array([4], dtype=int64))"
37862,705,141,"(705, 0.22, array([2], dtype=int64))"
37863,705,6,"(705, 0.22, array([4], dtype=int64))"
37864,705,199,"(705, 0.22, array([4], dtype=int64))"
37865,705,192,"(705, 0.22, array([3], dtype=int64))"
37866,705,74,"(705, 0.22, array([4], dtype=int64))"
37867,705,134,"(705, 0.22, array([3], dtype=int64))"
37868,705,154,"(705, 0.22, array([3], dtype=int64))"
37869,705,18,"(705, 0.22, array([4], dtype=int64))"
37870,705,21,"(705, 0.22, array([2], dtype=int64))"
37871,705,83,"(705, 0.22, array([3], dtype=int64))"
37872,705,82,"(705, 0.22, array([4], dtype=int64))"
37873,705,144,"(705, 0.22, array([4], dtype=int64))"
37874,705,146,"(705, 0.22, array([4], dtype=int64))"
37875,705,88,"(705, 0.22, array([2], dtype=int64))"
37876,705,31,"(705, 0.22, array([2], dtype=int64))"
37877,705,151,"(705, 0.22, array([4], dtype=int64))"
37878,705,30,"(705, 0.22, array([3], dtype=int64))"
37879,705,171,"(705, 0.22, array([4], dtype=int64))"
37880,705,170,"(705, 0.22, array([2], dtype=int64))"
37881,705,168,"(705, 0.22, array([3], dtype=int64))"
37882,705,98,"(705, 0.22, array([3], dtype=int64))"
37883,705,97,"(705, 0.22, array([3], dtype=int64))"
37884,705,40,"(705, 0.22, array([3], dtype=int64))"
37885,705,187,"(705, 0.22, array([3], dtype=int64))"
37886,705,53,"(705, 0.22, array([4], dtype=int64))"
37887,705,113,"(705, 0.22, array([4], dtype=int64))"
37888,705,127,"(705, 0.22, array([4], dtype=int64))"
37889,705,182,"(705, 0.22, array([3], dtype=int64))"
37890,705,60,"(705, 0.22, array([3], dtype=int64))"
37891,1676,1,"(1676, 0.5, array([2], dtype=int64))"
37892,1676,200,"(1676, 0.5, array([3], dtype=int64))"
37893,1676,142,"(1676, 0.5, array([4], dtype=int64))"
37894,1676,131,"(1676, 0.5, array([3], dtype=int64))"
37895,1676,75,"(1676, 0.5, array([3], dtype=int64))"
37896,1676,19,"(1676, 0.5, array([5], dtype=int64))"
37897,1676,149,"(1676, 0.5, array([4], dtype=int64))"
37898,1676,150,"(1676, 0.5, array([4], dtype=int64))"
37899,1676,102,"(1676, 0.5, array([4], dtype=int64))"
37900,1676,168,"(1676, 0.5, array([3], dtype=int64))"
37901,1676,175,"(1676, 0.5, array([3], dtype=int64))"
37902,1676,98,"(1676, 0.5, array([4], dtype=int64))"
37903,1676,96,"(1676, 0.5, array([4], dtype=int64))"
37904,1676,163,"(1676, 0.5, array([3], dtype=int64))"
37905,1676,43,"(1676, 0.5, array([3], dtype=int64))"
37906,1676,111,"(1676, 0.5, array([2], dtype=int64))"
37907,1676,108,"(1676, 0.5, array([3], dtype=int64))"
37908,1676,40,"(1676, 0.5, array([3], dtype=int64))"
37909,1676,161,"(1676, 0.5, array([4], dtype=int64))"
37910,1676,160,"(1676, 0.5, array([3], dtype=int64))"
37911,1676,47,"(1676, 0.5, array([3], dtype=int64))"
37912,1676,166,"(1676, 0.5, array([3], dtype=int64))"
37913,1676,104,"(1676, 0.5, array([4], dtype=int64))"
37914,1676,165,"(1676, 0.5, array([3], dtype=int64))"
37915,1676,55,"(1676, 0.5, array([4], dtype=int64))"
37916,1676,52,"(1676, 0.5, array([3], dtype=int64))"
37917,1676,177,"(1676, 0.5, array([3], dtype=int64))"
37918,1676,123,"(1676, 0.5, array([4], dtype=int64))"
37919,1676,121,"(1676, 0.5, array([3], dtype=int64))"
37920,1676,181,"(1676, 0.5, array([5], dtype=int64))"
37921,706,68,"(706, 0.22, array([2], dtype=int64))"
37922,706,1,"(706, 0.22, array([2], dtype=int64))"
37923,706,141,"(706, 0.22, array([2], dtype=int64))"
37924,706,5,"(706, 0.22, array([2], dtype=int64))"
37925,706,77,"(706, 0.22, array([5], dtype=int64))"
37926,706,10,"(706, 0.22, array([2], dtype=int64))"
37927,706,78,"(706, 0.22, array([2], dtype=int64))"
37928,706,14,"(706, 0.22, array([2], dtype=int64))"
37929,706,15,"(706, 0.22, array([3], dtype=int64))"
37930,706,85,"(706, 0.22, array([3], dtype=int64))"
37931,706,87,"(706, 0.22, array([2], dtype=int64))"
37932,706,158,"(706, 0.22, array([2], dtype=int64))"
37933,706,92,"(706, 0.22, array([3], dtype=int64))"
37934,706,146,"(706, 0.22, array([2], dtype=int64))"
37935,706,90,"(706, 0.22, array([2], dtype=int64))"
37936,706,103,"(706, 0.22, array([2], dtype=int64))"
37937,706,38,"(706, 0.22, array([2], dtype=int64))"
37938,706,36,"(706, 0.22, array([5], dtype=int64))"
37939,706,97,"(706, 0.22, array([2], dtype=int64))"
37940,706,108,"(706, 0.22, array([1], dtype=int64))"
37941,706,40,"(706, 0.22, array([3], dtype=int64))"
37942,706,46,"(706, 0.22, array([2], dtype=int64))"
37943,706,51,"(706, 0.22, array([2], dtype=int64))"
37944,706,117,"(706, 0.22, array([2], dtype=int64))"
37945,706,191,"(706, 0.22, array([2], dtype=int64))"
37946,706,177,"(706, 0.22, array([2], dtype=int64))"
37947,706,124,"(706, 0.22, array([2], dtype=int64))"
37948,706,122,"(706, 0.22, array([2], dtype=int64))"
37949,706,183,"(706, 0.22, array([2], dtype=int64))"
37950,706,60,"(706, 0.22, array([5], dtype=int64))"
37951,708,71,"(708, 0.17, array([4], dtype=int64))"
37952,708,5,"(708, 0.17, array([3], dtype=int64))"
37953,708,200,"(708, 0.17, array([5], dtype=int64))"
37954,708,9,"(708, 0.17, array([4], dtype=int64))"
37955,708,72,"(708, 0.17, array([3], dtype=int64))"
37956,708,17,"(708, 0.17, array([3], dtype=int64))"
37957,708,154,"(708, 0.17, array([5], dtype=int64))"
37958,708,81,"(708, 0.17, array([4], dtype=int64))"
37959,708,23,"(708, 0.17, array([1], dtype=int64))"
37960,708,22,"(708, 0.17, array([5], dtype=int64))"
37961,708,28,"(708, 0.17, array([3], dtype=int64))"
37962,708,170,"(708, 0.17, array([2], dtype=int64))"
37963,708,97,"(708, 0.17, array([4], dtype=int64))"
37964,708,108,"(708, 0.17, array([1], dtype=int64))"
37965,708,109,"(708, 0.17, array([5], dtype=int64))"
37966,708,167,"(708, 0.17, array([3], dtype=int64))"
37967,708,47,"(708, 0.17, array([5], dtype=int64))"
37968,708,165,"(708, 0.17, array([1], dtype=int64))"
37969,708,105,"(708, 0.17, array([4], dtype=int64))"
37970,708,45,"(708, 0.17, array([1], dtype=int64))"
37971,708,118,"(708, 0.17, array([5], dtype=int64))"
37972,708,117,"(708, 0.17, array([4], dtype=int64))"
37973,708,48,"(708, 0.17, array([2], dtype=int64))"
37974,708,188,"(708, 0.17, array([4], dtype=int64))"
37975,708,189,"(708, 0.17, array([3], dtype=int64))"
37976,708,176,"(708, 0.17, array([5], dtype=int64))"
37977,708,125,"(708, 0.17, array([4], dtype=int64))"
